date,game_label,player,rw_team,rw_projected,our_projected,actual_minutes,proj_source,rw_date_source
2026-08-16,Phoenix Mercury vs Portland Fire,Frieda Buhner,Portland Fire,,14.5,17.9,replay,
2026-08-16,Phoenix Mercury vs Portland Fire,Holly Winterburn,Portland Fire,,14.1,15.0,replay,
2026-08-16,Phoenix Mercury vs Portland Fire,Jordan Harrison,Portland Fire,,10.8,12.4,replay,
2026-08-16,Phoenix Mercury vs Portland Fire,Karlie Samuelson,Portland Fire,,16.0,16.8,replay,
2026-08-16,Phoenix Mercury vs Portland Fire,Megan DiLeo,Portland Fire,,27.1,27.2,replay,
2026-08-16,Phoenix Mercury vs Portland Fire,Nyadiew Puoch,Portland Fire,,21.9,16.6,replay,
2026-08-16,Phoenix Mercury vs Portland Fire,Serah Williams,Portland Fire,,13.8,12.8,replay,
2026-08-16,Atlanta Dream vs Indiana Fever,Aaliyah Nye,Atlanta Dream,,0.0,1.6,replay,
2026-08-16,Atlanta Dream vs Indiana Fever,Allisha Gray,Atlanta Dream,,39.5,41.7,replay,
2026-08-16,Atlanta Dream vs Indiana Fever,Angel Reese,Atlanta Dream,,37.8,38.3,replay,
2026-08-16,Atlanta Dream vs Indiana Fever,Isobel Borlase,Atlanta Dream,,14.7,32.1,replay,
2026-08-16,Atlanta Dream vs Indiana Fever,Jaylyn Sherrod,Atlanta Dream,,8.8,8.4,replay,
2026-08-16,Atlanta Dream vs Indiana Fever,Madina Okot,Atlanta Dream,,11.9,18.4,replay,
2026-08-16,Atlanta Dream vs Indiana Fever,Naz Hillmon,Atlanta Dream,,35.0,33.3,replay,
2026-08-16,Atlanta Dream vs Indiana Fever,Rhyne Howard,Atlanta Dream,,41.4,42.5,replay,
2026-08-16,Atlanta Dream vs Indiana Fever,Te-Hina Paopao,Atlanta Dream,,10.9,8.6,replay,
2026-08-16,Chicago Sky vs Seattle Storm,Aicha Coulibaly,Chicago Sky,,14.4,13.9,replay,
2026-08-16,Chicago Sky vs Seattle Storm,Azura Stevens,Chicago Sky,,22.4,27.7,replay,
2026-08-16,Chicago Sky vs Seattle Storm,Courtney Vandersloot,Chicago Sky,,22.2,30.2,replay,
2026-08-16,Chicago Sky vs Seattle Storm,DiJonai Carrington,Chicago Sky,,17.4,13.8,replay,
2026-08-16,Chicago Sky vs Seattle Storm,Elizabeth Williams,Chicago Sky,,14.8,13.8,replay,
2026-08-16,Chicago Sky vs Seattle Storm,Gabriela Jaquez,Chicago Sky,,15.1,4.9,replay,
2026-08-16,Chicago Sky vs Seattle Storm,Jacy Sheldon,Chicago Sky,,23.4,19.4,replay,
2026-08-16,Chicago Sky vs Seattle Storm,Kamilla Cardoso,Chicago Sky,,25.4,30.2,replay,
2026-08-16,Chicago Sky vs Seattle Storm,Natasha Cloud,Chicago Sky,,28.6,33.9,replay,
2026-08-16,Chicago Sky vs Seattle Storm,Rachel Banham,Chicago Sky,,16.3,12.2,replay,
2026-08-16,Atlanta Dream vs Indiana Fever,Aliyah Boston,Indiana Fever,,29.7,36.8,replay,
2026-08-16,Atlanta Dream vs Indiana Fever,Caitlin Clark,Indiana Fever,,32.8,40.8,replay,
2026-08-16,Atlanta Dream vs Indiana Fever,Kelsey Mitchell,Indiana Fever,,34.4,35.9,replay,
2026-08-16,Atlanta Dream vs Indiana Fever,Lexie Hull,Indiana Fever,,17.8,9.7,replay,
2026-08-16,Atlanta Dream vs Indiana Fever,Makayla Timpson,Indiana Fever,,26.1,33.1,replay,
2026-08-16,Atlanta Dream vs Indiana Fever,Mercedes Russell,Indiana Fever,,0.0,3.4,replay,
2026-08-16,Atlanta Dream vs Indiana Fever,Monique Billings,Indiana Fever,,19.5,16.3,replay,
2026-08-16,Atlanta Dream vs Indiana Fever,Raven Johnson,Indiana Fever,,2.9,3.3,replay,
2026-08-16,Atlanta Dream vs Indiana Fever,Sophie Cunningham,Indiana Fever,,22.8,31.8,replay,
2026-08-16,Atlanta Dream vs Indiana Fever,Tyasha Harris,Indiana Fever,,14.0,13.9,replay,
2026-08-16,Chicago Sky vs Seattle Storm,Awa Fam,Seattle Storm,,24.5,29.2,replay,
2026-08-16,Chicago Sky vs Seattle Storm,Dominique Malonga,Seattle Storm,,28.5,29.6,replay,
2026-08-16,Chicago Sky vs Seattle Storm,Ezi Magbegor,Seattle Storm,,26.1,24.9,replay,
2026-08-16,Chicago Sky vs Seattle Storm,Flau'jae Johnson,Seattle Storm,,28.4,30.2,replay,
2026-08-16,Chicago Sky vs Seattle Storm,Jade Melbourne,Seattle Storm,,30.5,35.3,replay,
2026-08-16,Chicago Sky vs Seattle Storm,Jordan Horston,Seattle Storm,,17.8,9.1,replay,
2026-08-16,Chicago Sky vs Seattle Storm,Katie Lou Samuelson,Seattle Storm,,16.0,12.2,replay,
2026-08-16,Chicago Sky vs Seattle Storm,Mackenzie Holmes,Seattle Storm,,0.0,2.4,replay,
2026-08-16,Chicago Sky vs Seattle Storm,Stefanie Dolson,Seattle Storm,,11.0,6.5,replay,
2026-08-16,Chicago Sky vs Seattle Storm,Taina Mair,Seattle Storm,,0.0,4.7,replay,
2026-08-16,Chicago Sky vs Seattle Storm,Zia Cooke,Seattle Storm,,17.2,15.8,replay,
2026-08-17,Dallas Wings vs Golden State Valkyries,Alanna Smith,Dallas Wings,32.0,25.3,29.9,replay,inferred
2026-08-17,Dallas Wings vs Golden State Valkyries,Alysha Clark,Dallas Wings,20.0,13.9,20.8,replay,inferred
2026-08-17,Dallas Wings vs Golden State Valkyries,Arike Ogunbowale,Dallas Wings,31.0,32.8,37.0,replay,inferred
2026-08-17,Dallas Wings vs Golden State Valkyries,Awak Kuier,Dallas Wings,19.0,24.2,20.1,replay,inferred
2026-08-17,Dallas Wings vs Golden State Valkyries,Jessica Shepard,Dallas Wings,23.0,35.1,25.7,replay,inferred
2026-08-17,Dallas Wings vs Golden State Valkyries,Maddy Siegrist,Dallas Wings,12.0,14.0,16.0,replay,inferred
2026-08-17,Dallas Wings vs Golden State Valkyries,Odyssey Sims,Dallas Wings,24.0,18.2,12.3,replay,inferred
2026-08-17,Dallas Wings vs Golden State Valkyries,Paige Bueckers,Dallas Wings,33.0,36.5,33.5,replay,inferred
2026-08-17,Dallas Wings vs Golden State Valkyries,Sug Sutton,Dallas Wings,3.0,0.0,4.7,replay,inferred
2026-08-18,Atlanta Dream vs Las Vegas Aces,Allisha Gray,Atlanta Dream,34.0,34.0,33.0,replay,inferred
2026-08-18,Atlanta Dream vs Las Vegas Aces,Angel Reese,Atlanta Dream,32.0,32.0,38.7,replay,inferred
2026-08-18,Atlanta Dream vs Las Vegas Aces,Isobel Borlase,Atlanta Dream,12.0,12.6,15.8,replay,inferred
2026-08-18,Atlanta Dream vs Las Vegas Aces,Jordin Canada,Atlanta Dream,31.0,31.6,30.2,replay,inferred
2026-08-18,Atlanta Dream vs Las Vegas Aces,Madina Okot,Atlanta Dream,16.0,12.6,8.0,replay,inferred
2026-08-18,Atlanta Dream vs Las Vegas Aces,Naz Hillmon,Atlanta Dream,27.0,31.3,31.9,replay,inferred
2026-08-18,Atlanta Dream vs Las Vegas Aces,Rhyne Howard,Atlanta Dream,34.0,36.3,38.8,replay,inferred
2026-08-18,Atlanta Dream vs Las Vegas Aces,Te-Hina Paopao,Atlanta Dream,9.0,9.6,2.9,replay,inferred
2026-08-18,Chicago Sky vs New York Liberty,Azura Stevens,Chicago Sky,23.0,25.1,23.2,replay,inferred
2026-08-18,Chicago Sky vs New York Liberty,Courtney Vandersloot,Chicago Sky,25.0,22.7,26.9,replay,inferred
2026-08-18,Chicago Sky vs New York Liberty,DiJonai Carrington,Chicago Sky,18.0,16.6,18.8,replay,inferred
2026-08-18,Chicago Sky vs New York Liberty,Elizabeth Williams,Chicago Sky,15.0,14.3,8.3,replay,inferred
2026-08-18,Chicago Sky vs New York Liberty,Gabriela Jaquez,Chicago Sky,5.0,13.5,14.1,replay,inferred
2026-08-18,Chicago Sky vs New York Liberty,Jacy Sheldon,Chicago Sky,18.0,18.9,12.6,replay,inferred
2026-08-18,Chicago Sky vs New York Liberty,Kamilla Cardoso,Chicago Sky,27.0,25.3,31.7,replay,inferred
2026-08-18,Chicago Sky vs New York Liberty,Natasha Cloud,Chicago Sky,31.0,29.0,34.7,replay,inferred
2026-08-18,Chicago Sky vs New York Liberty,Rachel Banham,Chicago Sky,8.0,12.1,12.4,replay,inferred
2026-08-18,Chicago Sky vs New York Liberty,Sydney Taylor,Chicago Sky,18.0,22.5,17.2,replay,inferred
2026-08-18,Atlanta Dream vs Las Vegas Aces,A'ja Wilson,Las Vegas Aces,34.0,35.3,34.2,replay,inferred
2026-08-18,Atlanta Dream vs Las Vegas Aces,Brianna Turner,Las Vegas Aces,15.0,14.3,14.7,replay,inferred
2026-08-18,Atlanta Dream vs Las Vegas Aces,Chelsea Gray,Las Vegas Aces,34.0,35.7,33.0,replay,inferred
2026-08-18,Atlanta Dream vs Las Vegas Aces,Cheyenne Parker-Tyus,Las Vegas Aces,5.0,0.0,4.0,replay,inferred
2026-08-18,Atlanta Dream vs Las Vegas Aces,Jackie Young,Las Vegas Aces,34.0,34.4,34.7,replay,inferred
2026-08-18,Atlanta Dream vs Las Vegas Aces,Jewell Loyd,Las Vegas Aces,25.0,27.1,26.2,replay,inferred
2026-08-18,Atlanta Dream vs Las Vegas Aces,Mai Yamamoto,Las Vegas Aces,8.0,11.5,14.2,replay,inferred
2026-08-18,Atlanta Dream vs Las Vegas Aces,NaLyssa Smith,Las Vegas Aces,28.0,27.1,22.2,replay,inferred
2026-08-18,Atlanta Dream vs Las Vegas Aces,Stephanie Talbot,Las Vegas Aces,10.0,14.6,12.0,replay,inferred
2026-08-18,Atlanta Dream vs Las Vegas Aces,Ta'Niya Latson,Las Vegas Aces,2.0,0.0,4.9,replay,inferred
2026-08-18,Connecticut Sun vs Los Angeles Sparks,Ashlon Jackson,Connecticut Sun,6.0,7.9,5.2,replay,inferred
2026-08-18,Connecticut Sun vs Los Angeles Sparks,Charlisse Leger-Walker,Connecticut Sun,25.0,27.2,30.6,replay,inferred
2026-08-18,Connecticut Sun vs Los Angeles Sparks,Diamond Miller,Connecticut Sun,28.0,28.3,29.1,replay,inferred
2026-08-18,Connecticut Sun vs Los Angeles Sparks,Gianna Kneepkens,Connecticut Sun,7.0,7.0,1.7,replay,inferred
2026-08-18,Connecticut Sun vs Los Angeles Sparks,Kennedy Burke,Connecticut Sun,28.0,25.1,26.4,replay,inferred
2026-08-18,Connecticut Sun vs Los Angeles Sparks,Leila Lacan,Connecticut Sun,28.0,31.5,28.5,replay,inferred
2026-08-18,Connecticut Sun vs Los Angeles Sparks,Nell Angloma,Connecticut Sun,16.0,11.5,11.1,replay,inferred
2026-08-18,Connecticut Sun vs Los Angeles Sparks,Olivia Nelson-Ododa,Connecticut Sun,23.0,25.5,29.2,replay,inferred
2026-08-18,Connecticut Sun vs Los Angeles Sparks,Raegan Beers,Connecticut Sun,13.0,12.3,13.5,replay,inferred
2026-08-18,Connecticut Sun vs Los Angeles Sparks,Saniya Rivers,Connecticut Sun,20.0,23.7,24.6,replay,inferred
2026-08-18,Indiana Fever vs Toronto Tempo,Aliyah Boston,Indiana Fever,32.0,29.2,26.8,replay,inferred
2026-08-18,Indiana Fever vs Toronto Tempo,Caitlin Clark,Indiana Fever,34.0,32.1,33.3,replay,inferred
2026-08-18,Indiana Fever vs Toronto Tempo,Kelsey Mitchell,Indiana Fever,34.0,32.6,24.4,replay,inferred
2026-08-18,Indiana Fever vs Toronto Tempo,Lexie Hull,Indiana Fever,13.0,15.6,14.2,replay,inferred
2026-08-18,Indiana Fever vs Toronto Tempo,Makayla Timpson,Indiana Fever,28.0,27.5,32.2,replay,inferred
2026-08-18,Indiana Fever vs Toronto Tempo,Monique Billings,Indiana Fever,17.0,16.6,10.5,replay,inferred
2026-08-18,Indiana Fever vs Toronto Tempo,Myisha Hines-Allen,Indiana Fever,3.0,10.6,10.5,replay,inferred
2026-08-18,Indiana Fever vs Toronto Tempo,Raven Johnson,Indiana Fever,1.0,0.0,2.7,replay,inferred
2026-08-18,Indiana Fever vs Toronto Tempo,Sophie Cunningham,Indiana Fever,25.0,22.5,27.6,replay,inferred
2026-08-18,Indiana Fever vs Toronto Tempo,Tyasha Harris,Indiana Fever,12.0,13.3,18.0,replay,inferred
2026-08-18,Connecticut Sun vs Los Angeles Sparks,Alissa Pili,Los Angeles Sparks,5.0,6.7,15.4,replay,inferred
2026-08-18,Connecticut Sun vs Los Angeles Sparks,Ariel Atkins,Los Angeles Sparks,31.0,35.0,26.0,replay,inferred
2026-08-18,Connecticut Sun vs Los Angeles Sparks,Chance Gray,Los Angeles Sparks,14.0,12.3,20.1,replay,inferred
2026-08-18,Connecticut Sun vs Los Angeles Sparks,Dearica Hamby,Los Angeles Sparks,33.0,36.9,27.9,replay,inferred
2026-08-18,Connecticut Sun vs Los Angeles Sparks,Emma Cannon,Los Angeles Sparks,12.0,7.1,6.3,replay,inferred
2026-08-18,Connecticut Sun vs Los Angeles Sparks,Jihyun Park,Los Angeles Sparks,18.0,11.8,12.3,replay,inferred
2026-08-18,Connecticut Sun vs Los Angeles Sparks,Kate Martin,Los Angeles Sparks,4.0,0.0,11.9,replay,inferred
2026-08-18,Connecticut Sun vs Los Angeles Sparks,Nneka Ogwumike,Los Angeles Sparks,32.0,38.2,30.4,replay,inferred
2026-08-18,Connecticut Sun vs Los Angeles Sparks,Rae Burrell,Los Angeles Sparks,34.0,37.5,29.8,replay,inferred
2026-08-18,Connecticut Sun vs Los Angeles Sparks,Tonie Morgan,Los Angeles Sparks,17.0,14.5,19.9,replay,inferred
2026-08-18,Indiana Fever vs Toronto Tempo,Aneesah Morrow,Toronto Tempo,23.0,0.0,28.6,replay,inferred
2026-08-18,Indiana Fever vs Toronto Tempo,Brittney Sykes,Toronto Tempo,20.0,28.0,21.5,replay,inferred
2026-08-18,Indiana Fever vs Toronto Tempo,Isabelle Harrison,Toronto Tempo,28.0,28.0,20.5,replay,inferred
2026-08-18,Indiana Fever vs Toronto Tempo,Kia Nurse,Toronto Tempo,15.0,16.2,17.4,replay,inferred
2026-08-18,Indiana Fever vs Toronto Tempo,Kiki Rice,Toronto Tempo,29.0,28.5,29.9,replay,inferred
2026-08-18,Indiana Fever vs Toronto Tempo,Laura Juskaite,Toronto Tempo,29.0,30.4,19.7,replay,inferred
2026-08-18,Indiana Fever vs Toronto Tempo,Marina Mabrey,Toronto Tempo,31.0,31.8,28.5,replay,inferred
2026-08-18,Indiana Fever vs Toronto Tempo,Ornella Bankole,Toronto Tempo,5.0,0.0,14.3,replay,inferred
2026-08-18,Indiana Fever vs Toronto Tempo,Temi Fagbenle,Toronto Tempo,15.0,16.0,19.5,replay,inferred
2026-08-19,Golden State Valkyries vs Minnesota Lynx,Courtney Williams,Minnesota Lynx,,29.2,28.6,replay,
2026-08-19,Golden State Valkyries vs Minnesota Lynx,Dorka Juhasz,Minnesota Lynx,,9.4,12.9,replay,
2026-08-19,Golden State Valkyries vs Minnesota Lynx,Kayla McBride,Minnesota Lynx,,33.8,35.6,replay,
2026-08-19,Golden State Valkyries vs Minnesota Lynx,Maya Caldwell,Minnesota Lynx,,9.9,7.4,replay,
2026-08-19,Golden State Valkyries vs Minnesota Lynx,Napheesa Collier,Minnesota Lynx,,31.3,36.7,replay,
2026-08-19,Golden State Valkyries vs Minnesota Lynx,Natasha Howard,Minnesota Lynx,,32.3,33.6,replay,
2026-08-19,Golden State Valkyries vs Minnesota Lynx,Nia Coffey,Minnesota Lynx,,22.3,14.9,replay,
2026-08-19,Golden State Valkyries vs Minnesota Lynx,Olivia Miles,Minnesota Lynx,,31.8,30.2,replay,
2026-08-19,Toronto Tempo vs Washington Mystics,Aneesah Morrow,Toronto Tempo,,24.7,22.6,replay,
2026-08-19,Toronto Tempo vs Washington Mystics,Isabelle Harrison,Toronto Tempo,,29.2,23.3,replay,
2026-08-19,Toronto Tempo vs Washington Mystics,Julie Allemand,Toronto Tempo,,33.6,25.6,replay,
2026-08-19,Toronto Tempo vs Washington Mystics,Kia Nurse,Toronto Tempo,,19.6,21.9,replay,
2026-08-19,Toronto Tempo vs Washington Mystics,Kiki Rice,Toronto Tempo,,33.6,24.5,replay,
2026-08-19,Toronto Tempo vs Washington Mystics,Laura Juskaite,Toronto Tempo,,31.6,29.2,replay,
2026-08-19,Toronto Tempo vs Washington Mystics,Ornella Bankole,Toronto Tempo,,0.0,15.3,replay,
2026-08-19,Toronto Tempo vs Washington Mystics,Temi Fagbenle,Toronto Tempo,,18.9,15.6,replay,
2026-08-19,Toronto Tempo vs Washington Mystics,Teonni Key,Toronto Tempo,,0.0,17.1,replay,
2026-08-19,Toronto Tempo vs Washington Mystics,Zaay Green,Toronto Tempo,,8.8,5.0,replay,
2026-08-19,Toronto Tempo vs Washington Mystics,Alicia Florez,Washington Mystics,,0.0,5.1,replay,
2026-08-19,Toronto Tempo vs Washington Mystics,Angela Dugalic,Washington Mystics,,0.0,5.2,replay,
2026-08-19,Toronto Tempo vs Washington Mystics,Betnijah Laney-Hamilton,Washington Mystics,,16.2,14.7,replay,
2026-08-19,Toronto Tempo vs Washington Mystics,Cassandre Prosper,Washington Mystics,,0.0,1.1,replay,
2026-08-19,Toronto Tempo vs Washington Mystics,Cotie McMahon,Washington Mystics,,21.2,18.1,replay,
2026-08-19,Toronto Tempo vs Washington Mystics,Darianna Littlepage-Buggs,Washington Mystics,,3.2,1.1,replay,
2026-08-19,Toronto Tempo vs Washington Mystics,Georgia Amoore,Washington Mystics,,21.7,23.9,replay,
2026-08-19,Toronto Tempo vs Washington Mystics,Kiki Iriafen,Washington Mystics,,29.0,29.2,replay,
2026-08-19,Toronto Tempo vs Washington Mystics,Lauren Betts,Washington Mystics,,19.3,21.7,replay,
2026-08-19,Toronto Tempo vs Washington Mystics,Lucy Olsen,Washington Mystics,,0.0,1.1,replay,
2026-08-19,Toronto Tempo vs Washington Mystics,Michaela Onyenwere,Washington Mystics,,23.3,26.6,replay,
2026-08-19,Toronto Tempo vs Washington Mystics,Rori Harmon,Washington Mystics,,0.0,1.1,replay,
2026-08-19,Toronto Tempo vs Washington Mystics,Shakira Austin,Washington Mystics,,31.5,22.9,replay,
2026-08-19,Toronto Tempo vs Washington Mystics,Sonia Citron,Washington Mystics,,34.6,28.6,replay,
2026-08-20,Atlanta Dream vs Los Angeles Sparks,Aaliyah Nye,Atlanta Dream,,0.0,12.1,replay,
2026-08-20,Atlanta Dream vs Los Angeles Sparks,Allisha Gray,Atlanta Dream,,33.9,22.7,replay,
2026-08-20,Atlanta Dream vs Los Angeles Sparks,Angel Reese,Atlanta Dream,,32.1,30.4,replay,
2026-08-20,Atlanta Dream vs Los Angeles Sparks,Isobel Borlase,Atlanta Dream,,13.8,12.8,replay,
2026-08-20,Atlanta Dream vs Los Angeles Sparks,Jordin Canada,Atlanta Dream,,32.0,26.7,replay,
2026-08-20,Atlanta Dream vs Los Angeles Sparks,Madina Okot,Atlanta Dream,,11.1,16.5,replay,
2026-08-20,Atlanta Dream vs Los Angeles Sparks,Naz Hillmon,Atlanta Dream,,31.6,25.7,replay,
2026-08-20,Atlanta Dream vs Los Angeles Sparks,Rhyne Howard,Atlanta Dream,,36.5,25.2,replay,
2026-08-20,Atlanta Dream vs Los Angeles Sparks,Shatori Walker-Kimbrough,Atlanta Dream,,0.0,7.0,replay,
2026-08-20,Atlanta Dream vs Los Angeles Sparks,Sika Kone,Atlanta Dream,,0.0,7.3,replay,
2026-08-20,Atlanta Dream vs Los Angeles Sparks,Te-Hina Paopao,Atlanta Dream,,9.0,13.4,replay,
2026-08-20,Connecticut Sun vs Las Vegas Aces,Ashlon Jackson,Connecticut Sun,,7.8,18.2,replay,
2026-08-20,Connecticut Sun vs Las Vegas Aces,Charlisse Leger-Walker,Connecticut Sun,,28.6,28.3,replay,
2026-08-20,Connecticut Sun vs Las Vegas Aces,Diamond Miller,Connecticut Sun,,27.1,11.2,replay,
2026-08-20,Connecticut Sun vs Las Vegas Aces,Gianna Kneepkens,Connecticut Sun,,6.2,11.3,replay,
2026-08-20,Connecticut Sun vs Las Vegas Aces,Kennedy Burke,Connecticut Sun,,25.6,23.8,replay,
2026-08-20,Connecticut Sun vs Las Vegas Aces,Leila Lacan,Connecticut Sun,,30.5,23.5,replay,
2026-08-20,Connecticut Sun vs Las Vegas Aces,Nell Angloma,Connecticut Sun,,11.1,14.9,replay,
2026-08-20,Connecticut Sun vs Las Vegas Aces,Olivia Nelson-Ododa,Connecticut Sun,,27.1,24.3,replay,
2026-08-20,Connecticut Sun vs Las Vegas Aces,Raegan Beers,Connecticut Sun,,12.2,13.5,replay,
2026-08-20,Connecticut Sun vs Las Vegas Aces,Rayah Marshall,Connecticut Sun,,0.0,7.3,replay,
2026-08-20,Connecticut Sun vs Las Vegas Aces,Saniya Rivers,Connecticut Sun,,23.8,23.7,replay,
2026-08-20,Connecticut Sun vs Las Vegas Aces,A'ja Wilson,Las Vegas Aces,,33.6,27.4,replay,
2026-08-20,Connecticut Sun vs Las Vegas Aces,Brianna Turner,Las Vegas Aces,,12.8,7.2,replay,
2026-08-20,Connecticut Sun vs Las Vegas Aces,Chelsea Gray,Las Vegas Aces,,33.9,28.9,replay,
2026-08-20,Connecticut Sun vs Las Vegas Aces,Cheyenne Parker-Tyus,Las Vegas Aces,,0.0,15.4,replay,
2026-08-20,Connecticut Sun vs Las Vegas Aces,Jackie Young,Las Vegas Aces,,34.1,27.6,replay,
2026-08-20,Connecticut Sun vs Las Vegas Aces,Jewell Loyd,Las Vegas Aces,,27.2,23.1,replay,
2026-08-20,Connecticut Sun vs Las Vegas Aces,Justine Pissott,Las Vegas Aces,,0.0,3.8,replay,
2026-08-20,Connecticut Sun vs Las Vegas Aces,Kierstan Bell,Las Vegas Aces,,0.0,3.8,replay,
2026-08-20,Connecticut Sun vs Las Vegas Aces,Mai Yamamoto,Las Vegas Aces,,14.2,19.7,replay,
2026-08-20,Connecticut Sun vs Las Vegas Aces,NaLyssa Smith,Las Vegas Aces,,26.5,17.5,replay,
2026-08-20,Connecticut Sun vs Las Vegas Aces,Stephanie Talbot,Las Vegas Aces,,17.7,25.4,replay,
2026-08-20,Atlanta Dream vs Los Angeles Sparks,Ariel Atkins,Los Angeles Sparks,,26.6,15.9,replay,
2026-08-20,Atlanta Dream vs Los Angeles Sparks,Cameron Brink,Los Angeles Sparks,,15.5,27.2,replay,
2026-08-20,Atlanta Dream vs Los Angeles Sparks,Chance Gray,Los Angeles Sparks,,12.6,13.4,replay,
2026-08-20,Atlanta Dream vs Los Angeles Sparks,Dearica Hamby,Los Angeles Sparks,,27.7,23.7,replay,
2026-08-20,Atlanta Dream vs Los Angeles Sparks,Emma Cannon,Los Angeles Sparks,,0.0,4.5,replay,
2026-08-20,Atlanta Dream vs Los Angeles Sparks,Erica Wheeler,Los Angeles Sparks,,26.2,16.9,replay,
2026-08-20,Atlanta Dream vs Los Angeles Sparks,Jihyun Park,Los Angeles Sparks,,9.3,12.4,replay,
2026-08-20,Atlanta Dream vs Los Angeles Sparks,Kate Martin,Los Angeles Sparks,,0.0,4.5,replay,
2026-08-20,Atlanta Dream vs Los Angeles Sparks,Monique Akoa Makani,Los Angeles Sparks,,11.1,15.2,replay,
2026-08-20,Atlanta Dream vs Los Angeles Sparks,Nneka Ogwumike,Los Angeles Sparks,,29.8,24.7,replay,
2026-08-20,Atlanta Dream vs Los Angeles Sparks,Rae Burrell,Los Angeles Sparks,,28.5,24.9,replay,
2026-08-20,Atlanta Dream vs Los Angeles Sparks,Tonie Morgan,Los Angeles Sparks,,12.7,16.9,replay,
2026-08-20,Dallas Wings vs Indiana Fever,Alanna Smith,Dallas Wings,,24.9,9.6,replay,
2026-08-20,Dallas Wings vs Indiana Fever,Alysha Clark,Dallas Wings,,14.4,15.5,replay,
2026-08-20,Dallas Wings vs Indiana Fever,Arike Ogunbowale,Dallas Wings,,35.1,34.6,replay,
2026-08-20,Dallas Wings vs Indiana Fever,Awak Kuier,Dallas Wings,,23.5,35.7,replay,
2026-08-20,Dallas Wings vs Indiana Fever,Jessica Shepard,Dallas Wings,,34.3,35.5,replay,
2026-08-20,Dallas Wings vs Indiana Fever,Maddy Siegrist,Dallas Wings,,14.7,15.9,replay,
2026-08-20,Dallas Wings vs Indiana Fever,Odyssey Sims,Dallas Wings,,16.2,16.2,replay,
2026-08-20,Dallas Wings vs Indiana Fever,Paige Bueckers,Dallas Wings,,36.9,34.7,replay,
2026-08-20,Dallas Wings vs Indiana Fever,Sug Sutton,Dallas Wings,,0.0,2.3,replay,
2026-08-20,Dallas Wings vs Indiana Fever,Aliyah Boston,Indiana Fever,,27.3,29.1,replay,
2026-08-20,Dallas Wings vs Indiana Fever,Caitlin Clark,Indiana Fever,,34.2,34.8,replay,
2026-08-20,Dallas Wings vs Indiana Fever,Kelsey Mitchell,Indiana Fever,,33.5,34.7,replay,
2026-08-20,Dallas Wings vs Indiana Fever,Lexie Hull,Indiana Fever,,18.7,25.0,replay,
2026-08-20,Dallas Wings vs Indiana Fever,Makayla Timpson,Indiana Fever,,28.1,33.9,replay,
2026-08-20,Dallas Wings vs Indiana Fever,Monique Billings,Indiana Fever,,18.8,16.8,replay,
2026-08-20,Dallas Wings vs Indiana Fever,Sophie Cunningham,Indiana Fever,,24.5,15.1,replay,
2026-08-20,Dallas Wings vs Indiana Fever,Tyasha Harris,Indiana Fever,,14.9,10.5,replay,
2026-08-21,Portland Fire vs Toronto Tempo,Bridget Carleton,Portland Fire,,31.0,32.6,replay,
2026-08-21,Portland Fire vs Toronto Tempo,Carla Leite,Portland Fire,,26.3,31.7,replay,
2026-08-21,Portland Fire vs Toronto Tempo,Emily Engstler,Portland Fire,,25.1,30.2,replay,
2026-08-21,Portland Fire vs Toronto Tempo,Frieda Buhner,Portland Fire,,15.8,9.8,replay,
2026-08-21,Portland Fire vs Toronto Tempo,Holly Winterburn,Portland Fire,,11.9,9.9,replay,
2026-08-21,Portland Fire vs Toronto Tempo,Karlie Samuelson,Portland Fire,,15.9,17.7,replay,
2026-08-21,Portland Fire vs Toronto Tempo,Megan DiLeo,Portland Fire,,26.2,20.9,replay,
